"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-15",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","87",",,0","67",",,0","85",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-16",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","89",",,0","70",",,0","86",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-17",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","89",",,0","70",",,0","85",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-18",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","87",",,0","71",",,0","81",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-19",,,,,"0.65",",,0,1500","0.0","P,,0","0.0","P,,0","89",",,0","77",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-20",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","89",",,0","69",",,0","85",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-21",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","85",",,0","69",",,0","73",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-22",,,,,"0.55",",,0,1500","0.0","P,,0","0.0","P,,0","89",",,0","70",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-23",,,,,"0.53",",,0,1500","0.0","P,,0","0.0","P,,0","90",",,0","73",",,0","73",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-24",,,,,"0.30",",,0,1500","0.0","P,,0","0.0","P,,0","76",",,0","68",",,0","72",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-25",,,,,"0.47",",,0,1500","0.0","P,,0","0.0","P,,0","89",",,0","72",",,0","74",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-26",,,,,"1.47",",,0,1500","0.0","P,,0","0.0","P,,0","89",",,0","71",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-27",,,,,"0.47",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","71",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-28",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","73",",,0","89",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-29",,,,,"0.29",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","74",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-06-30",,,,,"0.00","P,,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","72",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-01",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","73",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-02",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","73",",,0","86",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-03",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","90",",,0","69",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-04",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","73",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-05",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","73",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-06",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","96",",,0","72",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-07",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","73",",,0","93",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-08",,,,,"0.30",",,0,1500","0.0","P,,0","0.0","P,,0","96",",,0","71",",,0","89",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-09",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","73",",,0","93",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-10",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","72",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-11",,,,,"1.03",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","70",",,0","70",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-12",,,,,"1.00",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","70",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-13",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","71",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-14",,,,,"0.05",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","73",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-15",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","73",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-16",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","72",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-17",,,,,"0.65",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","72",",,0","77",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-18",,,,,"0.53",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","77",",,0","83",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-19",,,,,"0.13",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","75",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-20",,,,,"0.15",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","75",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-21",,,,,"1.77",",,0,1500","0.0","P,,0","0.0","P,,0",,,"75",",,0",,,,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-22",,,,,"0.01",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","86",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-23",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","75",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-24",,,,,"0.05",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","76",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-25",,,,,"1.50",",,0,1500","0.0","P,,0","0.0","P,,0","98",",,0","74",",,0","94",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-26",,,,,"1.05",",,0,1500","0.0","P,,0","0.0","P,,0","99",",,0","82",",,0","84",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-27",,,,,"0.73",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","81",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-28",,,,,"0.59",",,0,1500","0.0","P,,0","0.0","P,,0","99",",,0","82",",,0","85",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-29",,,,,"0.01",",,0,1500","0.0","P,,0","0.0","P,,0","95",",,0","84",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-30",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","95",",,0","80",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-07-31",,,,,"0.11",",,0,1500","0.0","P,,0","0.0","P,,0","98",",,0","75",",,0","89",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-01",,,,,"0.18",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","75",",,0","84",",I,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-02",,,,,"2.85",",,0,1500","0.0","P,,0","0.0","P,,0","82",",I,0","78",",,0","82",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-03",,,,,"1.28",",,0,1500","0.0","P,,0","0.0","P,,0","85",",,0","76",",,0","81",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-04",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","89",",,0","74",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-05",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","74",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-06",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","75",",,0","89",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-07",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","97",",,0","77",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-08",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","99",",,0","78",",,0","94",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-09",,,,,"0.48",",,0,1500","0.0","P,,0","0.0","P,,0","95",",,0","76",",,0","86",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-10",,,,,"0.03",",,0,1500","0.0","P,,0","0.0","P,,0","95",",,0","76",",,0","93",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-11",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","100",",,0","79",",,0","98",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-12",,,,,"0.02",",,0,1500","0.0","P,,0","0.0","P,,0","98",",,0","81",",,0","94",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-13",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","97",",,0","79",",,0","96",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-14",,,,,"1.35",",,0,1500","0.0","P,,0","0.0","P,,0","100",",,0","81",",,0","99",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-15",,,,,"0.01",",,0,1500","0.0","P,,0","0.0","P,,0","100",",,0","83",",,0","100",",I,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-16",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","96",",I,0","79",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-17",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","96",",,0","76",",,0","94",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-18",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","96",",,0","75",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-19",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","96",",,0","76",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-20",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","96",",,0","75",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-21",,,,,"0.81",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","73",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-22",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","77",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-23",,,,,"0.04",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","77",",,0","81",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-24",,,,,"0.27",",,0,1500","0.0","P,,0","0.0","P,,0","85",",,0","74",",,0","79",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-25",,,,,"0.70",",,0,1500","0.0","P,,0","0.0","P,,0","87",",,0","78",",,0","86",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-26",,,,,"0.53",",,0,1500","0.0","P,,0","0.0","P,,0","88",",,0","75",",,0","76",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-27",,,,,"0.35",",,0,1500","0.0","P,,0","0.0","P,,0",,,,,,,,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-28",,,,,"0.04",",,0,1500","0.0","P,,0","0.0","P,,0","96",",,0","78",",,0","94",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-29",,,,,"0.13",",,0,1500","0.0","P,,0","0.0","P,,0","95",",,0","76",",,0","81",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-30",,,,,"0.72",",,0,1500","0.0","P,,0","0.0","P,,0","95",",,0","76",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-08-31",,,,,"0.12",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","84",",,0","86",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-01",,,,,"0.40",",,0,1500","0.0","P,,0","0.0","P,,0",,,"79",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-02",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0",,,"79",",,0","93",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-03",,,,,"0.13",",,0,1500","0.0","P,,0","0.0","P,,0",,,"78",",,0","94",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-04",,,,,"0.03",",,0,1500","0.0","P,,0","0.0","P,,0",,,"78",",,0","94",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-05",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0",,,"82",",,0","96",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-06",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0",,,,,"90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-07",,,,,"0.88",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","78",",,0","83",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-08",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","76",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-09",,,,,"0.03",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","76",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-10",,,,,"0.70",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","76",",,0","78",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-11",,,,,"0.23",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","76",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-12",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","78",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-13",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","73",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-14",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","74",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-15",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","74",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-16",,,,,"0.01",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","74",",,0","82",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-17",,,,,"0.01",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","72",",,0","92",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-18",,,,,"0.01",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","73",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-19",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","73",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-20",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","69",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-21",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","69",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-22",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","71",",,0","89",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-23",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","73",",,0","89",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-24",,,,,"0.03",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","72",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-25",,,,,"0.42",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","73",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-26",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","74",",,0","89",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-27",,,,,"0.80",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","72",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-28",,,,,"4.13",",,0,1500","0.0","P,,0","0.0","P,,0","94",",,0","72",",,0","73",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-29",,,,,"0.13",",,0,1500","0.0","P,,0","0.0","P,,0","89",",,0","73",",,0","87",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-09-30",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","73",",,0","91",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-01",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","73",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-02",,,,,"0.33",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","76",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-03",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","76",",,0","80",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-04",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","78",",,0","89",",I,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-05",,,,,"0.66",",,0,1500","0.0","P,,0","0.0","P,,0","80",",I,0","76",",,0","80",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-06",,,,,"0.16",",,0,1500","0.0","P,,0","0.0","P,,0","84",",,0","76",",,0","84",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-07",,,,,"0.52",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","77",",,0","90",",,0,1500","    1",",,0"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-08",,,,,"0.03",",,0,1500","0.0","P,,0","0.0","P,,0","91",",,0","78",",,0","88",",,0,1500","    1",",,0"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-09",,,,,"0.55",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","78",",,0","90",",,0,1500","    1",",,0"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-10",,,,,"1.32",",,0,1500","0.0","P,,0","0.0","P,,0","92",",,0","77",",,0","88",",,0,1500","    1",",,0"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-11",,,,,"0.17",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","79",",,0","93",",,0,1500","    1",",,0"
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-12",,,,,"0.10",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","78",",,0","90",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-13",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","93",",,0","76",",,0","88",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-14",,,,,"0.03",",,0,1500","0.0","P,,0","0.0","P,,0","90",",,0","75",",,0","84",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-15",,,,,"0.41",",,0,1500","0.0","P,,0","0.0","P,,0","89",",,0","72",",,0","80",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-16",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","84",",,0","65",",,0","81",",I,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-17",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","78",",I,0","72",",,0","75",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-18",,,,,"0.14",",,0,1500","0.0","P,,0","0.0","P,,0","82",",,0","72",",,0","81",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-19",,,,,"0.51",",,0,1500","0.0","P,,0","0.0","P,,0","88",",,0","74",",,0","82",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-20",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","88",",,0","70",",,0","85",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-21",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","86",",,0","64",",,0","74",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-22",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","87",",,0","81",",I,0","54",",I,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-23",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","83",",,0","60",",I,0","36",",I,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-24",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","86",",,0","60",",,0","86",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-25",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","86",",,0","70",",,0","86",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-26",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","87",",,0","65",",,0","86",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-27",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","89",",,0","65",",,0","87",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-28",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","87",",,0","71",",,0","83",",,0,1500",,
"USC00084625","KISSIMMEE 2, FL US","28.2763","-81.424","18.3","1995-10-29",,,,,"0.00",",,0,1500","0.0","P,,0","0.0","P,,0","86",",,0","58",",,0","72",",,0,1500",,
